1,272.2463108431425,281.37183404364964
2,161.51083980745003,176.83292840983248
3,130.88544837819734,152.60094232531813
4,107.81249400531156,134.9396254029787
5,82.66983881967559,111.3707037023153
6,72.81520172022883,105.83297419658619
7,62.67464003986128,98.78295353856274
8,56.70733935713321,96.51139172568928
9,50.86271330915898,95.9195151785063
10,43.942971678924415,89.99485079028467
11,40.914365550673075,91.01810353538829
12,36.67659540844293,89.54277960322781
13,34.0696149868119,90.50540492148207
14,31.330503389560782,89.83087747930429
15,29.037086099608132,89.97643015843451
16,27.12844422033404,89.21200036724798
17,25.09744277717045,90.77323771742218
18,23.91746377419098,91.01696167210252
19,22.320776823982218,91.40722461195445
20,21.06372779192889,90.80676902519996
21,19.842481848518915,90.9557397931516
22,18.923483361542516,91.80323398990022
23,18.326651408065892,93.33821884324988
24,17.30196063869328,93.39921527782053
25,16.55448904509824,93.3040953715095
26,15.88386454240821,92.77397777003482
27,15.261673373274336,94.4287513082442
28,14.716420807790918,94.58748438613242
29,14.211402511077235,94.17600657775888
30,13.605413304820424,93.68719256838048
31,13.343252549296936,95.24580868326187
32,12.973774752637533,95.4684965902805
33,12.529802542199992,95.8670219062345
34,12.342571095936252,97.83695087500112
35,11.919551755299514,96.8681388552881
36,11.56145191960045,96.52562690158527
37,11.385684727547533,98.14191428927754
38,11.04318176455779,97.06013282303411
39,10.756453223750093,97.20106908344675
40,10.59577335382426,98.93459502593205
41,10.294003401859452,97.60679701291674
42,10.118356523800779,99.05518469275869
43,9.875896185165947,99.1101818479334
44,9.79543520445808,99.72131938498622
45,9.687662763040878,100.90662091881839
46,9.381854988425552,101.26337701407522
47,9.288614783549997,102.46045493976581
48,9.067569238038375,101.60808664118522
49,8.965920991041802,101.82788806291886
50,8.75493189364143,101.92851632167861
51,8.704541865941462,103.2621032136907
52,8.507149734103583,103.052322778446
53,8.347169889164816,104.17318630283944
54,8.341705588686636,103.28577209580578
55,8.161437297164218,104.09088363109493
56,7.976656925605518,103.82009214639282
57,7.931604168358497,102.96655765078992
58,7.868672243184303,106.08989381942797
59,7.778267890368415,104.28337543953256
60,7.818169568157971,107.42278892574572
61,7.629106945993012,105.65727681823209
62,7.517276596445769,104.6452495396383
63,7.522351427039291,104.73097081807873
64,7.36816929763273,105.2054007101193
65,7.328474948249161,104.67038845462665
66,7.177436810068184,105.33998342971039
67,7.073160099609564,107.85586911309679
68,7.085972835659613,108.02890872222501
69,7.1394845344342945,107.77115156492668
70,6.963543058771574,106.75177858161634
71,6.942304374693636,108.60258614470261
72,6.814249121868994,108.16283383544742
73,6.798672282561898,110.31687863308795
74,6.703404042987928,110.67774218967593
75,6.710800883783374,109.27192180010461
